,idPlanGobierno,idOrganizacionPolitica,txOrganizacionPolitica,idTipoEleccion,txTipoEleccion,idJuradoElectoral,txJuradoElectoral,txRutaCompleto,txRutaResumen,txTipoPlan,txCodExpedienteExt,idEstadoLista,txEstadoLista,nuCantidadCandidatos,txUbigeo,txDistritoElectoral,txRegion,txProvincia,txDistrito
197,28662,2857,PARTIDO FRENTE DE LA ESPERANZA 2021,4,REGIONAL,1666,CHICLAYO,https://mpesije.jne.gob.pe/docs/60c98598-a9d8-4242-8844-125f2798f00e.pdf,https://mpesije.jne.gob.pe/docs/560d26a1-259e-4788-96e9-5ffdbeb86ca5.pdf,,ERM.2022010547,158,INSCRITO,22,130000,,LAMBAYEQUE,,
198,25501,2840,PARTIDO MORADO,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/907674f2-a6bd-4a2b-acac-582cf5b27398.pdf,https://mpesije.jne.gob.pe/docs/f58ff122-9a1f-4de0-9d03-8f5bda8320ea.pdf,,ERM.2022016625,158,INSCRITO,20,240000,,CALLAO,,
199,28098,2840,PARTIDO MORADO,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/9a486f48-50e9-49d0-ac46-90fd58da628e.pdf,https://mpesije.jne.gob.pe/docs/cbcf1c16-4d97-4d76-9982-65b8863f899a.pdf,,ERM.2022009603,158,INSCRITO,30,40000,,AREQUIPA,,
200,28685,2840,PARTIDO MORADO,4,REGIONAL,1679,HUANCAYO,https://mpesije.jne.gob.pe/docs/7a1898ef-92bf-4549-870e-d2bf61402f50.pdf,https://mpesije.jne.gob.pe/docs/0eab804a-b359-4805-9c08-5a60b2ad322a.pdf,,ERM.2022017477,158,INSCRITO,28,110000,,JUNIN,,
201,28483,2840,PARTIDO MORADO,4,REGIONAL,1680,HUANUCO,https://mpesije.jne.gob.pe/docs/b945c51c-d9f5-4577-aa66-c09b05c3b55a.pdf,https://mpesije.jne.gob.pe/docs/9fa0b231-94a3-4e96-aedb-8e8221a3c68f.pdf,,ERM.2022018145,158,INSCRITO,42,90000,,HUANUCO,,
202,27547,2840,PARTIDO MORADO,4,REGIONAL,1734,TUMBES,https://mpesije.jne.gob.pe/docs/97a90623-3361-4303-a691-4bdd0c7dba05.pdf,https://mpesije.jne.gob.pe/docs/407f8dc6-95d2-410e-b91e-bc6992811fb9.pdf,,ERM.2022017122,158,INSCRITO,16,230000,,TUMBES,,
203,25465,2869,PARTIDO PATRIOTICO DEL PERU,4,REGIONAL,1715,PIURA,https://mpesije.jne.gob.pe/docs/e2228899-d896-4514-a6d9-a0abf80aa14f.pdf,https://mpesije.jne.gob.pe/docs/6ae76c8a-d8f5-47b6-9545-21efdd2b6bbb.pdf,,ERM.2022015145,158,INSCRITO,24,190000,,PIURA,,
204,27345,2869,PARTIDO PATRIOTICO DEL PERU,4,REGIONAL,1666,CHICLAYO,https://mpesije.jne.gob.pe/docs/bc24346c-a178-4a20-b404-73b9e8133896.pdf,https://mpesije.jne.gob.pe/docs/51ca75a8-f70b-442c-b5c7-4a8c2501ed0c.pdf,,ERM.2022015054,158,INSCRITO,22,130000,,LAMBAYEQUE,,
205,24381,2869,PARTIDO PATRIOTICO DEL PERU,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/923474d0-fbfc-4aac-b15f-66d0a3d617d6.pdf,https://mpesije.jne.gob.pe/docs/08358e7e-49e7-4671-a5c2-c1b4c916ffde.pdf,,ERM.2022015645,158,INSCRITO,20,240000,,CALLAO,,
206,29560,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1718,PUNO,https://mpesije.jne.gob.pe/docs/da4bde51-7e54-4028-afbd-9a53a024445e.pdf,https://mpesije.jne.gob.pe/docs/01b37cc3-aa95-4919-8a15-219123d23dc5.pdf,,ERM.2022018010,158,INSCRITO,40,200000,,PUNO,,
207,24259,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1729,TACNA,https://mpesije.jne.gob.pe/docs/00bfdfca-26c4-4454-a91f-ea638e0cdf47.pdf,https://mpesije.jne.gob.pe/docs/bd42ecfd-7535-44c7-a0ce-e35d67870e7a.pdf,,ERM.2022011285,158,INSCRITO,22,220000,,TACNA,,
208,20574,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1730,TAMBOPATA,https://mpesije.jne.gob.pe/docs/6ac6767b-34d9-4fa8-bf39-92cbe6349f42.pdf,https://mpesije.jne.gob.pe/docs/3a5924ce-d0d8-43ce-8676-6a4b48e6cc4d.pdf,,ERM.2022007771,158,INSCRITO,22,160000,,MADRE DE DIOS,,
209,28994,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/9c4adfc1-1fd1-4b32-85aa-7619e3c90bb5.pdf,https://mpesije.jne.gob.pe/docs/227119ce-4d44-442d-9d44-7d1b5f690f1a.pdf,,ERM.2022016467,158,INSCRITO,36,120000,,LA LIBERTAD,,
210,20880,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1734,TUMBES,https://mpesije.jne.gob.pe/docs/ca9dd562-984e-4fb7-ad7d-d93976a9a1d5.pdf,https://mpesije.jne.gob.pe/docs/82e1df37-41ca-4c8a-b28a-6e5efb1c0046.pdf,,ERM.2022018078,158,INSCRITO,16,230000,,TUMBES,,
211,26093,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/1f6f58b5-9cf8-4759-ac0d-a2f00ce944cc.pdf,https://mpesije.jne.gob.pe/docs/d4b1789f-fc1c-41c5-bbce-36efccbf6d93.pdf,,ERM.2022011117,158,INSCRITO,30,40000,,AREQUIPA,,
212,25430,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1666,CHICLAYO,https://mpesije.jne.gob.pe/docs/ca195846-a3f2-405a-af28-62416006eb25.pdf,https://mpesije.jne.gob.pe/docs/ef4e239e-6d0b-4406-b80a-acbacd1a1b17.pdf,,ERM.2022010483,158,INSCRITO,22,130000,,LAMBAYEQUE,,
213,17174,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/4638631b-e51f-421b-8e2a-d37b8cba5820.pdf,https://mpesije.jne.gob.pe/docs/6f409f60-3c60-4cc8-bbdf-efab1f36fec1.pdf,,ERM.2022017535,158,INSCRITO,24,250000,,UCAYALI,,
214,27237,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1671,CUSCO,https://mpesije.jne.gob.pe/docs/46270a35-02eb-4fec-b10a-8a5e527e5f19.pdf,https://mpesije.jne.gob.pe/docs/a5135c62-9772-4532-9802-2726add5bc16.pdf,,ERM.2022026465,158,INSCRITO,46,70000,,CUSCO,,
215,27098,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1679,HUANCAYO,https://mpesije.jne.gob.pe/docs/44848413-796a-4d47-86a5-5a6c53cef34e.pdf,https://mpesije.jne.gob.pe/docs/d75f8f57-1ae1-43ec-b1ec-87645ce04dc9.pdf,,ERM.2022017593,152,IMPROCEDENTE,28,110000,,JUNIN,,
216,25880,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1680,HUANUCO,https://mpesije.jne.gob.pe/docs/e20e2373-a53c-4332-b942-aeb2a684f665.pdf,https://mpesije.jne.gob.pe/docs/93430c21-fae7-4d76-b04c-b952bb06bfc6.pdf,,ERM.2022017623,158,INSCRITO,42,90000,,HUANUCO,,
217,29042,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1685,HUAURA,https://mpesije.jne.gob.pe/docs/9a26e5a5-3592-4d42-a56e-41457f602be9.pdf,https://mpesije.jne.gob.pe/docs/313a8954-742c-4704-a242-9f6c710c403d.pdf,,ERM.2022014154,158,INSCRITO,28,140000,,LIMA,,
218,21670,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1705,MARISCAL NIETO,https://mpesije.jne.gob.pe/docs/cb82abac-2f21-4277-b111-f51539b10a07.pdf,https://mpesije.jne.gob.pe/docs/d179a4e8-2b48-445c-bde6-a00b627e5151.pdf,,ERM.2022017221,158,INSCRITO,22,170000,,MOQUEGUA,,
219,26599,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1707,MAYNAS,https://mpesije.jne.gob.pe/docs/1b2903aa-b1df-444f-b06c-1e4ac089e3e5.pdf,https://mpesije.jne.gob.pe/docs/458beca8-6bf7-4457-80a7-fa84ce7cb251.pdf,,ERM.2022017728,158,INSCRITO,34,150000,,LORETO,,
220,27087,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1713,PASCO,https://mpesije.jne.gob.pe/docs/5c28a874-1cb5-45a3-bcbb-46c6b7260ff9.pdf,https://mpesije.jne.gob.pe/docs/ab5cc539-77d3-4f43-baea-6fb70512f184.pdf,,ERM.2022018499,158,INSCRITO,24,180000,,PASCO,,
221,23157,2218,PARTIDO POLITICO NACIONAL PERU LIBRE,4,REGIONAL,1715,PIURA,https://mpesije.jne.gob.pe/docs/c9df1aa3-c78f-4e02-a2a0-8966c8613c5b.pdf,https://mpesije.jne.gob.pe/docs/007badad-d55b-4589-b0b0-c753ceea51e3.pdf,,ERM.2022017853,158,INSCRITO,24,190000,,PIURA,,
222,29614,1705,PASCO DIGNIDAD,4,REGIONAL,1713,PASCO,https://mpesije.jne.gob.pe/docs/4f873ad3-8814-437b-95a0-cb36ad0c1071.pdf,https://mpesije.jne.gob.pe/docs/133e9339-73f9-4853-9bde-ee31f6a05499.pdf,,ERM.2022013901,158,INSCRITO,24,180000,,PASCO,,
223,24805,2725,PASCO UNIDO,4,REGIONAL,1713,PASCO,https://mpesije.jne.gob.pe/docs/d886070d-ca03-431b-b2ef-443a849859cd.pdf,https://mpesije.jne.gob.pe/docs/f4beb10a-1919-4d1e-a128-dfbf8aece967.pdf,,ERM.2022009995,158,INSCRITO,24,180000,,PASCO,,
224,29031,2353,PASCO VERDE,4,REGIONAL,1713,PASCO,https://mpesije.jne.gob.pe/docs/5fae3cdb-8e97-496d-bba6-9efa1ba86529.pdf,https://mpesije.jne.gob.pe/docs/526c4247-92d9-4a00-838e-1b8e6397d9a0.pdf,,ERM.2022008070,158,INSCRITO,24,180000,,PASCO,,
225,21940,553,PATRIA JOVEN,4,REGIONAL,1685,HUAURA,https://mpesije.jne.gob.pe/docs/.pdf,https://mpesije.jne.gob.pe/docs/.pdf,,ERM.2022007926,158,INSCRITO,28,140000,,LIMA,,
226,26404,2876,PIURA RENACE,4,REGIONAL,1715,PIURA,https://mpesije.jne.gob.pe/docs/a5494304-1ab3-4732-95d0-d9d5a7193e7f.pdf,https://mpesije.jne.gob.pe/docs/3d083bab-ff4c-4308-b481-9dc24ed9841d.pdf,,ERM.2022016705,158,INSCRITO,24,190000,,PIURA,,
227,25932,2731,PODEMOS PERU,4,REGIONAL,1682,HUARAZ,https://mpesije.jne.gob.pe/docs/ac44ebc2-9f25-4bc6-a60b-9266b777b1fb.pdf,https://mpesije.jne.gob.pe/docs/02ae1b41-09ab-4d39-9b24-29cc4c0d782a.pdf,,ERM.2022016505,152,IMPROCEDENTE,52,20000,,ANCASH,,
228,16713,2731,PODEMOS PERU,4,REGIONAL,1685,HUAURA,https://mpesije.jne.gob.pe/docs/0762b140-3267-4663-a27c-4b5cbd9f4618.pdf,https://mpesije.jne.gob.pe/docs/e70d520a-8edf-404d-b02b-0bfc94c92b0d.pdf,,ERM.2022014001,152,IMPROCEDENTE,28,140000,,LIMA,,
229,27729,2731,PODEMOS PERU,4,REGIONAL,1671,CUSCO,https://mpesije.jne.gob.pe/docs/b1195ede-548a-4146-805a-c39ebdc3758b.pdf,https://mpesije.jne.gob.pe/docs/721c88d7-5af7-479b-a577-f5da4da58bf9.pdf,,ERM.2022016597,158,INSCRITO,46,70000,,CUSCO,,
230,27323,2731,PODEMOS PERU,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/633ec7ac-74e6-4e69-a00a-944aafa2f8d2.pdf,https://mpesije.jne.gob.pe/docs/f66809ff-da4a-41c7-bbd9-77716a91a9f6.pdf,,ERM.2022009197,158,INSCRITO,20,240000,,CALLAO,,
231,21268,2731,PODEMOS PERU,4,REGIONAL,1730,TAMBOPATA,https://mpesije.jne.gob.pe/docs/594e737b-44b9-485a-8150-7c1b97c5ed39.pdf,https://mpesije.jne.gob.pe/docs/d9b9d964-848e-4945-aac1-e32b0c3408c2.pdf,,ERM.2022016545,158,INSCRITO,22,160000,,MADRE DE DIOS,,
232,20912,2731,PODEMOS PERU,4,REGIONAL,1729,TACNA,https://mpesije.jne.gob.pe/docs/79176b6e-09f2-4055-8b1a-7ba40372d360.pdf,https://mpesije.jne.gob.pe/docs/463a2ec0-a7dc-48e0-8a06-0e4ff740a325.pdf,,ERM.2022016346,158,INSCRITO,22,220000,,TACNA,,
233,17473,2731,PODEMOS PERU,4,REGIONAL,1715,PIURA,https://mpesije.jne.gob.pe/docs/80d41b34-f188-40ec-9af8-c0ed1198cb29.pdf,https://mpesije.jne.gob.pe/docs/6a8c1be5-c255-42b2-ad3d-75f9a9221574.pdf,,ERM.2022017213,158,INSCRITO,24,190000,,PIURA,,
234,16712,2731,PODEMOS PERU,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/ed9da492-459f-45d9-9ff5-bcab129722b6.pdf,https://mpesije.jne.gob.pe/docs/30489e46-05ee-4380-8aad-9425a37cca44.pdf,,ERM.2022017577,158,INSCRITO,24,250000,,UCAYALI,,
235,16706,2731,PODEMOS PERU,4,REGIONAL,1713,PASCO,https://mpesije.jne.gob.pe/docs/1ace2de7-2b76-4eb9-9bf4-dd4715041570.pdf,https://mpesije.jne.gob.pe/docs/b295c6f5-b165-4d53-a7d2-91606b0f0c88.pdf,,ERM.2022011349,158,INSCRITO,24,180000,,PASCO,,
236,16905,2731,PODEMOS PERU,4,REGIONAL,1705,MARISCAL NIETO,https://mpesije.jne.gob.pe/docs/0e5cd945-3371-40ec-a505-674aa3867349.pdf,https://mpesije.jne.gob.pe/docs/95d2bba5-fe97-4ee6-9866-0da1f61433d9.pdf,,ERM.2022006741,158,INSCRITO,22,170000,,MOQUEGUA,,
237,28066,2338,PODER ANDINO,4,REGIONAL,1718,PUNO,https://mpesije.jne.gob.pe/docs/1620a14a-3ce3-40f5-9626-16e4d6c890fe.pdf,https://mpesije.jne.gob.pe/docs/6185752c-0930-495c-a9ce-c038a1d999c5.pdf,,ERM.2022018080,158,INSCRITO,40,200000,,PUNO,,
238,18707,2199,POR TI CALLAO,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/c6387cc6-3e6d-48ff-86bc-d9bddf8ae838.pdf,https://mpesije.jne.gob.pe/docs/ebe990dd-3c0e-42fa-bc4c-1302718803f2.pdf,,ERM.2022015719,158,INSCRITO,20,240000,,CALLAO,,
239,28031,2737,PROGRESISTA DE APURIMAC,4,REGIONAL,1646,ABANCAY,https://mpesije.jne.gob.pe/docs/e1925f09-bc8a-49ed-afa6-1654d40d7283.pdf,https://mpesije.jne.gob.pe/docs/3d419ab7-9f06-4b09-ba04-bf4cdc0eb6b1.pdf,,ERM.2022018101,158,INSCRITO,24,30000,,APURIMAC,,
240,27883,2912,REFORMA Y HONRADEZ POR MAS OBRAS,4,REGIONAL,1718,PUNO,https://mpesije.jne.gob.pe/docs/d3bc1607-152c-4080-8967-2f1fe1d65789.pdf,https://mpesije.jne.gob.pe/docs/e477a189-ad8f-49f6-8c0a-41ef9473788a.pdf,,ERM.2022012182,158,INSCRITO,40,200000,,PUNO,,
241,25686,1411,REGION PARA TODOS,4,REGIONAL,1715,PIURA,https://mpesije.jne.gob.pe/docs/3accdd27-9a16-48f7-b3bb-5a9c3bb87cee.pdf,https://mpesije.jne.gob.pe/docs/da6f89f9-1dec-42f8-970d-70fa6a06e310.pdf,,ERM.2022015075,158,INSCRITO,24,190000,,PIURA,,
242,21813,22,RENOVACION POPULAR,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/5fe2a686-683b-4d44-bdbd-12cd632678b8.pdf,https://mpesije.jne.gob.pe/docs/7eb77ad2-ae49-4e6c-ace2-d9df8a28a53e.pdf,,ERM.2022012499,158,INSCRITO,20,240000,,CALLAO,,
243,17394,22,RENOVACION POPULAR,4,REGIONAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/72581142-6b72-47aa-812a-d1ee8697e233.pdf,https://mpesije.jne.gob.pe/docs/555f5b15-0ed2-48bb-9e3e-0a7f65f0d31d.pdf,,ERM.2022012217,158,INSCRITO,22,10000,,AMAZONAS,,
244,17500,22,RENOVACION POPULAR,4,REGIONAL,1666,CHICLAYO,https://mpesije.jne.gob.pe/docs/c16b1d08-aa19-4ccd-aabd-b008f9fdd5bb.pdf,https://mpesije.jne.gob.pe/docs/69fa96d9-9f8a-41f2-9df7-e9006c00fcca.pdf,,ERM.2022014466,158,INSCRITO,22,130000,,LAMBAYEQUE,,
245,27792,22,RENOVACION POPULAR,4,REGIONAL,1679,HUANCAYO,https://mpesije.jne.gob.pe/docs/30839c57-bd2d-4611-bd69-be38bb7387f5.pdf,https://mpesije.jne.gob.pe/docs/2ac31438-aea9-48ab-b0a1-2c67c978486f.pdf,,ERM.2022016727,158,INSCRITO,28,110000,,JUNIN,,
246,19955,22,RENOVACION POPULAR,4,REGIONAL,1688,ICA,https://mpesije.jne.gob.pe/docs/322fdb0f-a28e-466c-b897-a5f3a5d461dd.pdf,https://mpesije.jne.gob.pe/docs/20da93c0-be8b-462c-ae69-51a86686459c.pdf,,ERM.2022008543,158,INSCRITO,24,100000,,ICA,,
247,24529,22,RENOVACION POPULAR,4,REGIONAL,1656,CAJAMARCA,https://mpesije.jne.gob.pe/docs/.pdf,https://mpesije.jne.gob.pe/docs/.pdf,,ERM.2022017895,158,INSCRITO,40,60000,,CAJAMARCA,,
248,24255,22,RENOVACION POPULAR,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/762beb18-c622-40de-9ffe-924f8e8dda57.pdf,https://mpesije.jne.gob.pe/docs/d2586597-420f-4fe6-bab1-ace1feccd554.pdf,,ERM.2022009966,158,INSCRITO,30,40000,,AREQUIPA,,
249,24249,22,RENOVACION POPULAR,4,REGIONAL,1685,HUAURA,https://mpesije.jne.gob.pe/docs/039e0ae6-baec-4ea6-971e-280e0891e717.pdf,https://mpesije.jne.gob.pe/docs/deda24f9-8520-437b-ae42-dd6a387a5169.pdf,,ERM.2022008321,158,INSCRITO,28,140000,,LIMA,,
250,27907,22,RENOVACION POPULAR,4,REGIONAL,1729,TACNA,https://mpesije.jne.gob.pe/docs/1f0e7a80-a9bf-4300-b14c-d1b382e3f225.pdf,https://mpesije.jne.gob.pe/docs/c1c7a100-b072-42fe-a4b4-9992137d738d.pdf,,ERM.2022017507,158,INSCRITO,22,220000,,TACNA,,
251,24049,22,RENOVACION POPULAR,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/dd25d7bb-2c29-4c2f-b755-42392981c54d.pdf,https://mpesije.jne.gob.pe/docs/a91e82e4-a677-4e7e-af86-dcb6a650ea09.pdf,,ERM.2022008497,158,INSCRITO,36,120000,,LA LIBERTAD,,
252,24233,2171,RENOVACION TUMBESINA,4,REGIONAL,1734,TUMBES,https://mpesije.jne.gob.pe/docs/151c900b-591f-4a1a-a308-f98ea7693190.pdf,https://mpesije.jne.gob.pe/docs/23b04510-5973-4d46-8c9c-aa0529b069df.pdf,,ERM.2022006008,158,INSCRITO,16,230000,,TUMBES,,
253,26325,2277,SENTIMIENTO AMAZONENSE REGIONAL,4,REGIONAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/0a20d447-e5f8-4b7c-90b7-cda97071f394.pdf,https://mpesije.jne.gob.pe/docs/8e015c54-9fab-4301-9a0f-c29d9071afb5.pdf,,ERM.2022014710,158,INSCRITO,22,10000,,AMAZONAS,,
254,17092,2902,SI SE PUEDE CALLAO,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/2e065081-2831-442e-a2b1-d4e5bba500a8.pdf,https://mpesije.jne.gob.pe/docs/25cb0c9f-45ec-470f-ae17-cc1fa1c9add3.pdf,,ERM.2022017786,158,INSCRITO,20,240000,,CALLAO,,
255,25739,2178,SIEMPRE TACNA,4,REGIONAL,1729,TACNA,https://mpesije.jne.gob.pe/docs/d2377545-3d31-4943-b4a7-99e360aca39d.pdf,https://mpesije.jne.gob.pe/docs/7b46f3a0-9051-49a9-8639-fa8348056d29.pdf,,ERM.2022013685,158,INSCRITO,22,220000,,TACNA,,
256,27740,2881,SOCIOS POR ANCASH,4,REGIONAL,1682,HUARAZ,https://mpesije.jne.gob.pe/docs/3bd17ec0-5d4b-42e6-baeb-67ac034982be.pdf,https://mpesije.jne.gob.pe/docs/fc6577c4-e2b8-415e-b88b-2c84a1d13f67.pdf,,ERM.2022014222,158,INSCRITO,52,20000,,ANCASH,,
257,29215,2657,SOMOS PUEBLO,4,REGIONAL,1718,PUNO,https://mpesije.jne.gob.pe/docs/5b139a2a-9aa5-42c7-9165-f4f2aaebf24e.pdf,https://mpesije.jne.gob.pe/docs/d4117be0-edc3-4fe1-805e-7bde84362c94.pdf,,ERM.2022018031,158,INSCRITO,40,200000,,PUNO,,
258,27657,67,SUMATE,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/65df0e6b-8341-4970-af97-d86d4142e27d.pdf,https://mpesije.jne.gob.pe/docs/17909b26-65af-4cd5-b9d4-248d37d9cab7.pdf,,ERM.2022017882,158,INSCRITO,36,120000,,LA LIBERTAD,,
259,22982,1396,TODOS SOMOS UCAYALI,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/d27c3447-47ee-41e5-8392-9b5dcba08692.pdf,https://mpesije.jne.gob.pe/docs/c8def2cb-b75f-4e9a-99fd-3b28d0785b49.pdf,,ERM.2022006824,158,INSCRITO,24,250000,,UCAYALI,,
260,27103,2884,TRABAJO MAS TRABAJO,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/7b6611d8-de7c-4638-b4a2-f7a0fc73e4c0.pdf,https://mpesije.jne.gob.pe/docs/593d747b-c2a1-4bf7-b9fa-1ad3daf5ea26.pdf,,ERM.2022007560,158,INSCRITO,36,120000,,LA LIBERTAD,,
261,17946,233,UCAYALI REGION CON FUTURO,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/a0cbea2a-d1db-46d9-ab3c-03951a0e4b4e.pdf,https://mpesije.jne.gob.pe/docs/341b83a5-f9a2-47f0-9ffd-b4e8f99dc89f.pdf,,ERM.2022006597,158,INSCRITO,24,250000,,UCAYALI,,
262,23257,2759,"UNIDAD, EXPERIENCIA Y TRABAJO CON ETICA",4,REGIONAL,1734,TUMBES,https://mpesije.jne.gob.pe/docs/f1e7ab08-dfd6-464f-aa37-676232db8bff.pdf,https://mpesije.jne.gob.pe/docs/7a1d9076-ca2e-458c-9676-db55ad0f4fdd.pdf,,ERM.2022012496,158,INSCRITO,16,230000,,TUMBES,,
263,26445,2722,UNION REGIONAL,4,REGIONAL,1709,MOYOBAMBA,https://mpesije.jne.gob.pe/docs/1059992e-cc24-414e-ba15-e702ccbeb0da.pdf,https://mpesije.jne.gob.pe/docs/ab93615b-17ca-410e-bef3-0b6013fe1485.pdf,,ERM.2022015092,158,INSCRITO,32,210000,,SAN MARTIN,,
264,26565,2701,UNO POR ICA,4,REGIONAL,1688,ICA,https://mpesije.jne.gob.pe/docs/e5f41238-c6a1-4ca1-a001-362d80946440.pdf,https://mpesije.jne.gob.pe/docs/e7a92408-d79a-42e3-9af9-cf3301254ed5.pdf,,ERM.2022011871,158,INSCRITO,24,100000,,ICA,,
265,27234,2878,VICTORIA AMAZONENSE,4,REGIONAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/cbb18d6c-1abc-429d-ac55-cca455887f55.pdf,https://mpesije.jne.gob.pe/docs/d07e910e-1e45-4cf6-b854-bffa75211d97.pdf,,ERM.2022007486,158,INSCRITO,22,10000,,AMAZONAS,,
266,22438,2744,YO AREQUIPA,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/79db085e-bbdb-4da3-aea8-1ce7e92639a3.pdf,https://mpesije.jne.gob.pe/docs/.pdf,,ERM.2022012693,158,INSCRITO,30,40000,,AREQUIPA,,
